Gene Name;"""Replicate 1, Medium channel SILAC, time 0""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, time 0""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Medium channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, time 0""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 1, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, time 0""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, Mock-stimulus, time 24h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 0.5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 1h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 2h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 3h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 4h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 5h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 6h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 9h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 12h""";"""Replicate 2, Heavy channel SILAC, LPS-stimulus, time 24h""";"""Replicate 1, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, AspN Peptide Library Protocol""";"""Replicate 1, Unlabeled, Baseline, LysN Peptide Library Protocol""";"""Replicate 2, Unlabeled, Baseline, LysN Peptide Library Protocol"""
"""Nudt9""";49.05756902;46.0450812;44.56440006;56.21716076;45.13031389;47.07530166;45.08752383;40.90576298;42.59844211;45.32415998;35.79984323;44.93217231;48.30112245;50.87878762;52.79561081;47.54921531;50.32812317;47.33386755;42.01312819;39.74577944;34.12056509;71.18762822;65.35790009;70.28472648;72.11194566;71.86677108;73.72585851;69.01885514;68.62683494;66.56976543;73.31672753;76.60475884;69.53160378;63.73895121;72.57865304;71.96571896;69.0251353;67.78473834;59.58726666;63.20428471;75.97724401;70.02538086;14.16077648;24.33363228;17.51685691;17.22964678;16.88518306;15.87004938;11.35417383;25.45451711;15.80851639;19.41234292;26.89393558;14.61883143;14.8098963;18.43728977;11.52502575;9.828530493;25.46461523;12.99239851;19.11721955;19.43599853;22.38357943;9.157693323;24.717869;20.99347164;24.81268228;37.45441072;19.06320888;19.47417189;10.87169253;23.90925174;25.60772516;22.02731952;22.23958174;8.314992764;13.09177401;20.45622026;20.63457092;37.15420195;18.74985873;38.14734521;23.14084453;34.76377353;20.10876251;13.88127788;36.59213737;195.1813808
"""Mrpl53""";39.86945302;47.83924387;45.1770123;42.11377826;49.64859431;46.87291716;46.19837807;49.95754667;52.93397241;50.77380705;55.98007437;52.07300789;51.33034934;43.30169079;49.34079837;34.06348679;47.77789054;40.23858611;45.71633721;39.30533069;31.50574838;27.7077639;32.57949197;30.11702362;33.11190948;31.15713019;33.53917871;34.83142718;34.17216628;36.6993376;40.44694268;42.19337615;36.90562797;30.80503652;31.7562311;33.16954458;33.60474491;34.68818474;27.63161229;29.57466085;27.54784619;24.18369999;8.926057009;6.987957607;5.972018203;8.198932512;2.537844459;16.0466179;19.90663056;8.685887517;6.074472811;9.057213791;21.64437804;7.935708324;8.529116715;7.169991169;6.759428188;5.574841589;8.690789118;11.49109621;7.796763987;12.79292481;57.15027243;0.0;86.87644036;84.07860094;88.49060474;7.584609207;0.0;13.92809403;16.79083537;9.191326719;0.0;5.35828719;29.64669788;28.62482859;58.88213905;26.83018288;13.84176603;7.042079874;0.0;5.617467366;4.835538526;3.536665881;16.56451133;12.93082202;0.0;5.64718318
"""Ppm1g""";104.2345761;96.6710586;88.91975164;92.96089435;96.68172639;93.05839759;95.6539542;82.89408714;90.64847162;79.0008146;53.3820377;84.82799601;87.06512301;102.7961594;100.957787;103.6175324;93.70619859;100.7940308;92.29432272;82.17810036;59.12960756;102.7029342;103.7505409;91.96402241;98.53346621;92.19809861;92.85395012;97.19414651;99.40323627;83.93436541;74.82963859;54.06849673;93.57888967;95.78652599;96.42428477;96.13636066;95.3804597;91.32944893;93.70247281;87.01308051;83.19904666;63.16609201;14.37112805;12.32518625;8.344617644;11.57290891;14.9888256;15.60727235;19.28296658;9.446425264;21.02914368;23.68002764;29.50884396;16.6684531;11.71770281;16.28938226;8.685221592;8.431986807;36.20479803;9.658568703;17.57801943;21.37815555;39.4714783;30.42835743;14.21756159;7.638210129;10.86744428;8.863761721;9.603961025;11.85161295;25.31755415;16.16486742;19.46319702;27.9297594;11.6510031;9.022389513;10.03201183;10.04398345;8.243773094;10.9591313;19.44160684;15.77543697;15.26251168;34.94420756;25.32358892;41.9801869;148.8541216;95.93355651
"""Kif3a""";3.547835404;2.073598567;2.362667825;1.986421925;1.901250696;2.433520441;9.53135872;1.95327506;2.873639033;2.016051022;3.661356104;2.660534613;2.136463518;2.205696738;2.068453389;2.040195964;2.886532068;3.00691331;4.316312586;2.208043011;2.812943225;2.322001314;1.486149478;3.153137696;0.0;1.728885269;1.430030132;1.573476819;1.591979759;1.612134946;0.0;1.358616019;1.424183083;0.0;2.23524332;0.0;0.0;0.0;0.0;1.624780446;2.176353867;1.884813163;1.18936417;0.235669445;0.379565926;0.640910219;1.085535889;1.087678382;0.814192502;0.382185046;2.033501184;1.090927455;1.939100958;0.349177072;0.604417339;0.9062676;0.712807595;0.703560774;1.319531936;0.205378546;0.873447211;2.08199258;1.091170243;0.406917956;1.393501016;0.930876193;0.0;0.498719544;0.57895106;0.619996974;0.295856901;0.804627182;0.0;0.760923487;0.231651985;0.0;0.372525937;0.0;0.0;0.0;0.0;0.880973482;0.335923771;0.308420155;0.0;0.0;2.236067132;3.38921095
"""Lactb""";46.26121728;44.93466016;48.3096463;58.05485225;55.68923703;57.54058373;57.85028456;55.53997556;42.60389929;51.31491986;65.34316715;64.83224596;69.12202365;52.89313015;62.98237683;55.31056848;54.72224926;53.55693543;45.34310493;40.26373499;45.15505768;44.93447092;43.33476999;42.00148938;40.84985819;42.66736021;47.77913063;49.40163541;48.08680609;50.21592511;47.8577495;62.58188537;58.61913688;56.42579468;49.52211481;40.21545993;45.03034045;45.44133564;45.89059975;44.38196486;35.7774859;42.81396728;5.668889874;6.430132589;15.66975481;11.98168751;7.15393846;9.002014803;11.20713046;19.89159219;11.1503933;11.33782977;12.57128965;11.74847288;10.31564772;8.284135831;10.35566855;9.910173853;11.79414383;13.08917881;12.73933811;3.516609049;12.10379974;4.337924581;5.853134265;6.342992319;4.703070979;2.754561509;3.838030248;5.651326463;3.669265966;2.547639953;3.544151141;10.74704628;7.785093611;6.512279371;9.390449301;5.174819524;7.378669889;7.70630692;9.382396224;6.01277158;7.446724793;6.807235915;19.6317618;25.51538591;41.98523543;49.54556065
"""Nup62""";34.44076656;30.38306821;32.37258191;33.24909402;32.12055149;34.59669537;33.63870596;32.95856836;0.0;29.27697283;25.12326335;33.64721064;32.41978454;42.94956752;31.80290845;28.66777015;30.31110359;33.37720224;21.57435173;30.60555007;0.0;54.86059177;48.6331208;49.92997632;53.37844641;52.0077809;50.20279042;52.63263703;52.99844448;45.80762081;43.9375337;39.80106196;57.17243378;55.36573704;51.68518821;49.05385234;49.36848422;44.56877828;45.30833901;41.88835305;31.94170612;34.67281852;24.84137591;5.257791341;17.97651444;15.04880916;30.21053471;31.70155972;7.856661243;9.480815712;0.0;6.984133965;8.016628616;7.02497687;18.42801825;32.70162971;28.66235979;9.369730303;11.62757659;10.07358342;0.0;0.0;0.0;4.222802448;8.975869418;8.285299152;27.55729457;9.883429079;15.05897759;5.815853673;6.555679249;19.79005;7.151408142;16.05747494;9.205196519;12.01679187;9.444310062;31.56976766;20.57256887;18.43496598;10.22688125;13.6163998;8.075694109;18.50384504;247.3860154;150.1414864;65.52647108;84.92909064
"""Actr1b;Actr1a""";189.5904103;181.9515191;184.5214908;188.9822413;185.9619049;187.6213063;191.7083389;173.0536772;188.4886742;201.7054387;163.9604653;159.9700944;187.4721424;191.9492165;196.2390619;219.9354136;208.6489756;181.5735502;194.1069174;193.2694951;170.5571678;227.1721713;259.8363908;231.4016146;237.4662897;234.8065046;217.13093;249.61427;244.6218335;207.7450163;224.0944999;205.2610993;231.8619687;237.0994621;246.3185274;217.8464772;225.038294;222.6464362;255.1460521;253.8244262;229.1084741;181.9811021;36.60978643;31.18823392;29.50923866;20.34902427;32.02701194;29.74569696;42.07165466;30.57509871;46.32505706;45.92871536;51.94672351;35.15005214;27.29513599;32.43859351;35.38962325;36.36351322;31.8652454;31.91309509;45.52029698;45.36189753;72.96338749;40.58850272;46.14909922;41.30847615;42.14362199;64.23086516;37.92191711;40.97443408;47.3805667;51.44163979;58.0875176;69.6527421;39.78391839;42.65089445;39.51809753;42.43666821;44.09889756;37.28998255;29.95859985;47.38049125;47.75806571;80.53075569;0.0;0.0;0.0;0.0
"""Hspa14""";17.51289139;18.39160501;17.83051515;16.82985498;23.04001173;19.47416809;15.59640354;18.5721973;15.15361433;16.88541974;13.77069733;15.8331708;19.07258369;18.0704997;21.45800932;19.57494846;17.9329371;16.75849799;20.77793107;19.36192611;12.20696105;16.00687375;10.11448457;14.3600649;10.88469569;13.70907834;10.97157391;15.50035719;10.4512186;11.05804945;11.67764811;8.18285219;10.33224207;11.25901417;11.00019188;13.73854514;13.40632107;13.25625276;9.93289239;9.861763998;11.93943267;8.785851424;7.646839342;5.853375394;6.66665722;7.204861929;4.498560622;4.462732664;9.072839104;4.490200511;5.307579709;10.19374336;6.476505076;6.694558392;4.720749948;3.105445985;6.517296292;4.180384897;4.419231889;5.623965224;8.465872671;8.819757034;8.212797114;4.969399542;3.58101671;3.682927979;5.513879839;5.291934274;5.954854315;4.403629686;4.273122831;9.062390042;3.530510511;6.664133257;3.786747473;4.743663578;2.836354987;4.785256973;6.740015418;4.071095593;3.732872787;2.286774219;3.950982302;6.926205135;36.69758872;32.88874434;21.36677214;28.48820768
"""Uchl1""";80.96970495;96.0295174;71.36925438;78.64425835;74.45787119;62.0625666;72.83662756;76.31656169;76.5677352;67.62019153;64.85712517;71.55606952;77.43538131;71.18722922;64.86808917;64.27458582;77.12222152;64.58298817;69.855981;64.70797073;61.68636131;68.12470065;69.20124963;85.14109604;89.58895389;84.31596325;81.18748742;80.05436284;61.33013968;79.53589382;74.50742986;66.88104562;84.30757523;85.84332965;65.35343855;85.14132312;78.23543041;79.89593527;76.12005116;76.87778362;77.11600145;71.33148213;7.740652428;52.80299247;3.593527497;6.487172347;12.8958761;14.10988545;11.6480135;20.23940913;9.736526156;17.73887879;16.05678233;10.1607184;3.781883069;7.185618825;15.89565586;25.73964189;22.75594248;16.43896213;16.9553352;19.06767236;20.92123077;21.60577499;12.77829838;12.7458491;7.233896787;14.66132673;25.00770049;80.28438723;4.463380803;24.90360175;12.66266641;14.73492855;7.672273829;12.30591854;12.27044152;9.548789128;25.08058296;22.6531277;16.12454284;8.763228474;8.305410209;16.08767401;41.52480735;42.62813119;8.043907948;11.09809589
"""Fam175b;AK15885";55.1720164;60.51535907;57.11530535;52.35843498;56.63414119;56.49170672;58.583246;56.17291917;56.00645387;48.72349826;49.70581677;53.11647857;53.84176358;55.29666828;62.19597913;55.75193495;54.6360224;57.59482014;57.08374165;59.3323688;52.61884549;49.02900988;46.86074221;45.37849083;47.12487067;44.85396552;36.21226029;45.06676474;46.27961286;40.98137731;45.32430767;40.28316054;42.11719948;46.17329367;49.00150847;46.69831802;48.0713777;48.72838959;42.56516418;51.57890174;35.22856779;43.87910157;11.6737444;22.9080864;25.59514517;14.87706802;13.64675037;11.62656957;14.20145498;29.332877;14.71815896;17.75714451;21.71724281;18.44055382;11.3767113;12.21618878;12.84014265;30.33867981;13.92179073;17.54686716;25.07661415;22.90990337;20.35916462;8.911267129;16.06903809;10.81928555;10.16781173;12.74871686;24.0504402;12.46188151;10.48036487;9.945830152;9.86702391;14.22153771;11.41573151;11.01854694;26.13659472;14.36259284;10.04915989;7.743377493;12.60616835;8.57776678;8.92661555;17.36241033;0.0;0.0;0.0;0.0
"""Sae1""";166.7138945;164.3011637;169.2193161;157.0618352;158.7996847;150.4082493;158.6732458;160.5833755;157.794957;155.676353;123.5193107;142.195873;152.6561235;161.825773;143.8569658;148.5207327;154.7370642;154.043503;150.7545051;148.7834569;134.9573988;169.0456378;180.3234959;172.3846043;184.0281801;185.002784;175.0335262;171.3062504;163.9473855;170.5859517;154.3007142;121.2091801;160.0231088;174.5369281;178.5167418;174.8409958;172.8276037;174.1010506;172.1377228;168.3766476;152.3641939;134.4093556;7.181663273;17.53812107;17.99471182;19.52580165;13.30725394;15.33527515;12.04453561;12.76552598;21.88930057;17.48521871;35.14381903;25.39963783;16.03744908;19.97090271;9.869229621;19.44251813;25.75663958;17.87742094;22.51656566;15.0765561;29.87128916;17.14794718;18.17022664;16.67539882;11.91844819;12.71422118;21.75595854;16.35182358;21.8092789;17.73360259;14.29557484;20.76726643;19.07720009;10.53117354;12.8360131;26.26942334;17.44909785;14.36176537;13.84717092;11.68397412;16.4845204;32.84293821;61.94573;74.24120942;48.19504501;33.75186035
"""Ddt""";200.1514505;206.1181956;211.2553827;205.9778925;215.1436277;222.0885434;226.1202487;213.7832321;221.2919728;226.9020052;205.3027456;194.7544375;217.7992033;212.9787798;218.408678;222.1257106;223.4378373;230.182327;243.7185646;233.4788912;196.9014347;66.97908933;58.69067328;67.93577056;48.84638477;65.42596108;59.1091202;69.32116383;71.2495799;68.94296891;64.26163776;64.03643467;69.10040801;47.83452772;74.08630549;60.70591586;49.17236241;51.50503674;65.2658172;43.93629884;51.1496559;48.71988309;27.66434092;29.34685508;32.38238244;42.05286029;43.45699741;50.87404465;42.13438819;31.43721592;27.84088077;33.65574628;47.39318399;25.62859804;39.27779633;47.28508588;39.52487615;31.30104583;36.64472328;17.68273667;54.03738101;38.47220287;58.27554258;16.56707564;18.38752969;35.10570492;13.96311829;13.12718473;13.98470357;28.01436246;15.63941813;12.42953614;10.24299613;23.27959719;21.50932189;17.98729431;27.20737631;9.173016088;20.4662039;18.58892521;12.50046357;23.41562734;9.200577883;19.06502037;127.5851762;37.39092542;9.992560204;0.0
"""Snrpd3""";581.3324326;611.3747339;647.8998808;691.4073133;648.910166;664.2364272;730.6308032;717.9757418;719.6357474;695.910024;796.5006291;706.6985233;631.6736488;676.9991338;618.3917652;681.364835;743.2790702;696.6836831;617.6588729;582.3765425;463.6324304;611.7199061;579.6581744;673.7963324;718.2611806;611.9797895;538.4549676;634.6296327;777.2795395;587.1766741;734.6450908;800.1829043;625.6698363;713.8583359;661.411476;677.8743256;575.1486398;591.6803632;662.4807346;561.0345108;548.9251168;415.9633286;49.04311486;48.23200377;45.26486008;58.40159809;58.98982371;59.16267712;48.00212897;55.01802619;141.8840344;114.6573203;100.0061881;52.13546844;59.93187938;51.75544008;56.11664655;61.45715298;105.9745399;61.87270185;73.58870225;99.80562624;148.2184388;26.47209873;36.31562379;38.67627001;59.87938037;24.12964145;28.83167788;50.03148382;30.49632479;74.09197675;75.41731691;116.858867;48.34060645;54.34848027;29.29034845;47.71070861;66.9295223;70.86145584;39.8732886;102.1169918;54.14070452;81.96792717;1610.574677;1977.261851;511.6190825;524.210601
"""Mrps31""";3.455397778;3.88991452;4.478370385;4.634333414;5.46511559;4.186479187;3.23724721;4.627396451;3.14212297;5.070812899;0.0;3.755352322;3.51181388;4.020166241;4.035995749;4.311370602;4.081742714;3.801707018;4.851884519;2.487419616;2.298680586;5.383788846;5.355961011;5.882753316;5.485645871;0.0;5.440180806;4.744442759;5.139699205;0.0;5.785961783;5.347573908;6.065757674;5.262616748;5.099019525;5.43794035;5.864564463;5.596133104;4.563354328;4.434726204;5.188816815;3.996642401;0.572274422;0.585442254;0.0;2.015537629;2.039257246;2.117822298;0.0;1.086803486;0.845693205;0.488080136;0.0;1.048943531;0.433323767;1.028189325;0.982405442;0.0;0.883456353;1.231013357;0.970561474;0.0;0.652459616;0.323796892;0.481681515;1.239150695;0.600031944;0.0;0.297935071;0.160800505;0.656300742;0.0;0.746180158;0.83725611;0.514234982;0.610595832;0.635530585;0.207599437;0.299611662;0.197081789;0.308068159;0.344491159;0.537273892;0.744099258;0.0;0.0;2.527602651;3.552025333
"""Cherp""";29.4003344;41.37556328;31.01182751;32.95872017;30.50639836;31.94608988;30.85728313;31.90639052;33.35093882;35.36775798;25.36800831;33.48586033;34.99899333;33.85973295;34.02779838;35.30752186;33.24940036;33.19730562;29.41178623;30.0657625;22.63678034;31.65146748;31.80977081;32.72970995;32.83981579;33.94267624;34.08962388;32.89356405;33.29689209;32.27497629;32.91724917;31.22371015;36.31637082;37.06891623;29.36761208;36.1052107;34.90317245;32.87396817;31.36675471;33.66261371;29.46348335;31.58295625;4.015869128;5.244103762;8.993003199;5.371092267;6.988382286;6.177928606;5.767965653;4.180407576;7.28202272;6.904065123;9.32445388;8.561099786;4.980226321;5.752640637;2.368508625;3.629038431;11.16856435;2.72417608;4.682545971;6.976130895;10.55901108;3.617493215;5.20152647;2.709177474;5.436049648;4.038657511;3.887683907;3.399155014;5.331803557;4.311268406;6.916931543;11.2533286;6.775247156;4.273603142;2.953120711;3.730098462;4.059296655;3.089633891;5.019455241;4.698566052;7.253613107;10.01036089;29.96200966;15.24567523;61.92090812;21.64577262
"""Cept1""";9.902765223;0.0;7.158365947;7.814399696;7.013423539;7.740929363;5.658090799;7.411798798;6.131744405;5.42926052;6.298729355;9.358027431;8.452958369;8.793440645;8.192518472;7.370322884;6.994914695;6.947837591;6.935091878;9.475340428;7.681623453;9.568472215;8.135218034;7.565668559;4.840386643;5.275642906;6.195382418;7.140984361;5.245533558;7.283621416;5.866558079;4.260370507;6.498827532;7.064481738;8.520108594;6.337926236;7.590260788;7.837378329;7.327284909;0.0;6.229760094;7.147270209;7.333843142;0.0;10.46744587;8.512077068;25.93492464;8.60669291;7.465367441;5.679703855;2.834677106;3.027137803;2.338776866;13.40759815;13.22988709;30.11711884;8.629600808;2.328757579;3.499130095;6.319099122;1.578520932;3.506110999;4.981560386;2.230529986;5.211521902;10.79409728;6.037802986;3.322350037;5.424080491;5.298422499;1.913716111;5.426684013;1.318740739;1.766275313;4.985806077;5.95181593;3.543209408;6.639988365;4.64834007;4.076798226;1.870402129;0.0;2.540643579;5.519287087;0.0;0.0;20.27562577;10.9030007
"""Pcmt1""";177.2819654;167.9499156;160.0929641;169.0050519;165.3271719;166.4310826;159.0794731;177.8527592;162.2845368;155.5780108;142.3619139;169.0299634;162.901226;166.5225047;159.3997838;180.3499268;165.8251874;176.8924501;171.2168501;168.6492505;140.7348745;160.6411349;165.6375787;157.5583468;160.5905556;159.8436118;170.2954451;148.0391981;147.8563147;152.9262126;138.8789299;125.7586969;148.5896412;148.5870295;155.4261597;167.0725601;150.5024286;163.1836174;162.104403;137.4866371;172.4300037;147.0353334;28.30506034;23.67768002;30.85289397;39.22815057;42.04485166;91.3624053;36.1271123;16.8275181;13.00893741;62.12510558;28.90314256;28.10695014;36.9477231;42.00481157;44.90033858;53.13199293;20.70143655;24.24584701;30.78539079;37.88507601;47.6823392;32.85987503;30.98174881;58.49522227;29.37189491;28.44634927;6.746507787;11.60965529;14.11325526;13.61524481;18.315709;36.2598615;59.62590472;54.41517813;27.93850846;25.42701197;8.065189581;16.29567643;21.15450192;31.80194967;24.1100001;39.96878694;87.71950175;105.9780986;143.6250251;110.0955872
"""Nme1""";167.4863037;167.037421;152.5316942;157.3567751;153.7726737;155.5800697;153.7487613;164.5103737;144.7932276;164.310643;138.8997634;159.1159527;155.0325956;156.3681922;162.273958;149.6221639;162.2700232;156.7431271;163.7245427;159.2168464;150.3031453;200.9687092;188.3889522;182.1659418;188.8357445;184.5456307;192.6777129;181.5533075;194.9359251;184.891592;176.4133267;153.9929795;179.0787956;182.1869252;200.6931652;191.6765831;186.7933833;186.0655698;181.5793217;191.0769478;191.0768357;163.8905727;22.04471342;23.35479958;21.84573868;16.21391808;14.48847439;12.28861721;27.01874299;19.8396061;19.17727606;18.83641232;19.23401492;29.60164699;29.40492465;25.65412424;23.7379319;16.47513629;20.44937952;45.17247651;38.28600616;23.43951356;24.84398024;19.52309603;16.7366201;25.88648159;19.65990281;27.0210887;29.12933148;28.24646897;26.43464607;19.15972441;20.13398132;41.7459036;12.99486776;21.06072573;37.90729125;15.84990515;25.08519706;50.75835369;22.95555057;13.32431539;16.00440491;23.39693839;110.0141004;28.97301476;299.2493638;271.2567538
"""Sec24a""";6.812461444;9.505215752;7.400431941;7.585903896;6.450379078;6.661543471;7.163594756;9.330714092;6.767296083;6.471927347;0.0;9.580345372;6.407717151;9.429845984;6.561424067;6.351647336;6.971565405;8.060086782;6.820312318;6.069768545;5.339155114;6.998434769;7.801916834;6.049331564;3.586516273;6.11449905;5.985241258;5.903459094;7.768366738;6.00284529;5.260288213;5.689757622;0.0;6.659783714;2.653072809;6.307338911;6.083606024;6.061288467;8.250910142;5.6348756;5.942051413;6.808888888;0.518110407;4.037313983;4.835250846;3.944804183;1.726947152;1.617946439;0.0;0.0;2.072444729;1.631698049;0.0;9.464614421;0.548620207;5.433533629;5.236812444;1.868825612;3.614766229;0.826712598;2.272676275;1.855133351;4.191294243;0.556811079;0.0;11.40108626;1.580115737;7.852225859;2.667101695;3.502665388;1.133997135;3.403582948;8.21414682;2.985282174;0.0;0.0;2.48379358;1.974741589;6.424061099;1.755410012;2.955457913;2.357319146;1.871013942;3.769197529;0.0;0.0;0.0;6.277129108
